date,Opening,High,Low,Closing,Volume,MovingAve5,MovingAve14,MovingAve30,Volatility5,Volatility14,Volatility30,HighLowVolatility5,HighLowVolatility14,HighLowVolatility30,ATR5,ATR14,ATR30,MADRate5,MADRate14,MADRate30,RSI5,RSI14,RSI30,shortMACD,shortMACDSignalSMA,shortMACDHistoSMA,shortMACDSignalEMA,shortMACDHistoEMA,longMACD,longMACDSignalSMA,longMACDHistoSMA,longMACDSignalEMA,longMACDHistoEMA,upperBBand5,upperBBand14,upperBBand30,underBBand5,underBBand14,underBBand30
2024/03/12,203.00000,209.00000,202.00000,208.00000,586000.00000,205.00000,206.14286,205.80000,2.28035,2.50306,2.99333,7.20000,6.50000,6.36667,7.20000,6.64286,6.70000,1.46341,0.90090,1.06900,66.66667,48.71795,47.87234,-0.80000,-0.98889,0.18889,-1.56240,0.76240,0.34286,-0.61111,0.95397,-0.81982,1.16268,209.56070,211.14898,211.78665,200.43930,201.13674,199.81335
2024/03/11,205.00000,209.00000,202.00000,202.00000,644200.00000,204.00000,206.21429,205.93333,1.78885,2.56845,3.17210,6.40000,6.28571,6.30000,6.80000,6.42857,6.66667,-0.98039,-2.04364,-1.91000,33.33333,36.11111,42.39130,-1.93333,-1.12963,-0.80370,-1.75300,-0.18034,0.28095,-0.99153,1.27249,-1.11049,1.39144,207.57771,211.35119,212.27753,200.42229,201.07738,199.58913
2024/03/08,204.00000,209.00000,201.00000,205.00000,2981600.00000,204.80000,206.92857,206.40000,1.60000,2.68499,3.56464,6.40000,6.35714,6.23333,6.80000,6.64286,6.60000,0.09766,-0.93200,-0.67829,28.57143,50.00000,45.05495,-1.60000,-1.20370,-0.39630,-1.70791,0.10791,0.52857,-1.46402,1.99259,-1.45835,1.98692,208.00000,212.29856,213.52928,201.60000,201.55859,199.27072
2024/03/07,205.00000,212.00000,202.00000,207.00000,1546700.00000,206.00000,206.92857,206.70000,2.96648,2.68499,3.80482,6.00000,6.42857,6.20000,6.40000,6.71429,6.56667,0.48544,0.03452,0.14514,50.00000,58.13953,43.61702,-0.70000,-1.30370,0.60370,-1.73489,1.03489,0.22857,-2.03386,2.26243,-1.95508,2.18365,211.93296,212.29856,214.30964,200.06704,201.55859,199.09036
2024/03/06,202.00000,206.00000,202.00000,203.00000,359400.00000,206.00000,206.42857,207.10000,2.96648,3.22300,4.39962,5.20000,6.42857,6.03333,5.60000,6.78571,6.40000,-1.45631,-1.66090,-1.97972,28.57143,45.65217,40.21739,-1.10000,-1.56667,0.46667,-1.99362,0.89362,-0.67143,-2.67143,2.00000,-2.50099,1.82956,211.93296,212.87458,215.89924,200.06704,199.98256,198.30076
2024/03/05,204.00000,204.00000,201.00000,203.00000,831500.00000,207.20000,206.71429,207.70000,2.71293,3.08055,4.98765,5.80000,6.50000,6.10000,6.20000,6.85714,6.46667,-2.02703,-1.79682,-2.26288,33.33333,46.80851,43.29897,-0.50000,-2.00000,1.50000,-2.21702,1.71702,-0.98571,-3.33651,2.35079,-2.95838,1.97267,212.62586,212.87539,217.67530,201.77414,200.55318,197.72470
2024/03/04,211.00000,212.00000,205.00000,206.00000,754400.00000,208.20000,206.92857,208.13333,1.72047,2.91460,5.12337,6.20000,6.57143,6.16667,6.20000,6.85714,6.50000,-1.05668,-0.44874,-1.02498,56.25000,54.16667,46.39175,0.06667,-2.60370,2.67037,-2.64627,2.71294,-1.20476,-4.06402,2.85926,-3.45155,2.24679,211.64093,212.75777,218.38007,204.75907,201.09937,197.88660
2024/03/01,208.00000,213.00000,207.00000,211.00000,666600.00000,207.80000,206.64286,208.36667,2.31517,3.17596,5.17998,6.00000,6.42857,6.06667,6.00000,6.71429,6.43333,1.53994,2.10854,1.26380,75.00000,59.09091,50.00000,-0.56667,-3.37778,2.81111,-3.32451,2.75784,-1.72381,-4.80000,3.07619,-4.01325,2.28944,212.43033,212.99478,218.72663,203.16967,200.29093,198.00670
2024/02/29,207.00000,210.00000,204.00000,207.00000,847300.00000,206.60000,206.07143,208.36667,1.85472,3.05811,5.17998,6.60000,6.35714,6.16667,6.60000,6.64286,6.63333,0.19361,0.45061,-0.65590,45.45455,55.00000,42.57426,-1.76667,-4.34444,2.57778,-4.01397,2.24730,-2.29524,-5.55079,3.25556,-4.58561,2.29037,210.30945,212.18765,218.72663,202.89055,199.95521,198.00670
2024/02/28,207.00000,214.00000,207.00000,209.00000,1138200.00000,206.80000,205.78571,208.86667,1.93907,3.14367,5.71975,6.60000,6.21429,6.16667,6.60000,6.50000,6.63333,1.06383,1.56196,0.06384,50.00000,56.41026,42.15686,-2.06667,-5.29259,3.22593,-4.57580,2.50913,-3.08095,-6.25291,3.17196,-5.15820,2.07724,210.67814,212.07305,220.30617,202.92186,199.49838,197.42716
2024/02/27,204.00000,208.00000,203.00000,208.00000,692100.00000,206.80000,205.42857,209.40000,1.93907,3.04054,6.41145,6.00000,6.00000,6.10000,6.00000,6.35714,6.60000,0.58027,1.25174,-0.66858,33.33333,48.83721,40.00000,-2.60000,-6.20741,3.60741,-5.20308,2.60308,-3.97143,-6.80741,2.83598,-5.67751,1.70608,210.67814,211.50966,222.22290,202.92186,199.34749,196.57710
2024/02/26,205.00000,209.00000,203.00000,204.00000,867600.00000,207.60000,205.50000,210.10000,2.87054,3.11104,7.30456,6.60000,6.28571,6.06667,7.00000,6.78571,6.56667,-1.73410,-0.72993,-2.90338,46.66667,52.17391,38.83495,-2.50000,-7.13333,4.63333,-5.85385,3.35385,-4.60000,-7.21111,2.61111,-6.10403,1.50403,213.34108,211.72208,224.70913,201.85892,199.27792,195.49087
2024/02/22,208.00000,210.00000,201.00000,205.00000,1142400.00000,207.80000,205.35714,210.86667,2.63818,3.22063,7.81338,7.20000,6.28571,6.16667,7.60000,6.78571,6.66667,-1.34745,-0.17391,-2.78217,63.15789,53.33333,37.03704,-3.06667,-8.00000,4.93333,-6.69231,3.62565,-5.50952,-7.43810,1.92857,-6.48004,0.97051,213.07636,211.79840,226.49342,202.52364,198.91589,195.23991
2024/02/21,209.00000,210.00000,204.00000,208.00000,910900.00000,206.80000,205.14286,211.80000,4.06940,3.33503,8.68101,7.40000,6.00000,6.00000,8.00000,6.50000,6.50000,0.58027,1.39276,-1.79415,52.17391,52.17391,39.81481,-5.00000,-8.81852,3.81852,-7.59872,2.59872,-6.65714,-7.42804,0.77090,-6.72266,0.06552,214.93880,211.81292,229.16203,198.66120,198.47279,194.43797
2024/02/20,210.00000,212.00000,208.00000,209.00000,457100.00000,206.60000,205.00000,212.53333,4.02989,3.25137,9.24025,7.20000,6.07143,6.06667,7.80000,6.64286,6.63333,1.16167,1.95122,-1.66248,56.52174,48.97959,45.29915,-5.93333,-9.47037,3.53704,-8.24840,2.31507,-7.53333,-7.21323,-0.32011,-6.73904,-0.79429,214.65978,211.50275,231.01383,198.54022,198.49725,194.05283
2024/02/19,207.00000,215.00000,207.00000,212.00000,709400.00000,206.00000,205.07143,212.90000,3.84708,3.34801,9.31075,7.20000,6.50000,6.16667,8.00000,7.07143,6.73333,2.91262,3.37861,-0.42273,70.83333,54.16667,45.29915,-6.90000,-9.98889,3.08889,-8.82717,1.92717,-7.82857,-6.85873,-0.96984,-6.54047,-1.28810,213.69415,211.76745,231.52149,198.30585,198.37540,194.27851
2024/02/16,200.00000,209.00000,200.00000,205.00000,1141900.00000,204.00000,204.78571,213.26667,2.60768,2.88292,9.48308,6.60000,6.28571,6.20000,7.00000,6.71429,6.70000,0.49020,0.10464,-3.87621,55.55556,42.22222,41.44144,-9.26667,-10.30000,1.03333,-9.30896,0.04230,-8.48095,-6.44921,-2.03175,-6.21845,-2.26251,209.21536,210.55155,232.23284,198.78464,199.01988,194.30050
2024/02/15,206.00000,206.00000,196.00000,200.00000,1911900.00000,203.60000,205.28571,213.90000,2.57682,3.43155,9.54411,5.80000,6.00000,6.20000,6.20000,6.50000,6.70000,-1.76817,-2.57481,-6.49836,38.46154,31.81818,41.96429,-10.30000,-10.37037,0.07037,-9.31954,-0.98046,-8.61429,-5.86402,-2.75026,-5.65282,-2.96147,208.75364,212.14881,232.98822,198.44636,198.42262,194.81178
2024/02/14,207.00000,210.00000,205.00000,207.00000,789400.00000,204.20000,206.42857,214.50000,1.93907,4.08332,9.21141,4.60000,5.64286,6.23333,4.80000,6.07143,6.70000,1.37120,0.27682,-3.49650,71.42857,41.02564,49.56522,-10.30000,-10.10000,-0.20000,-9.07442,-1.22558,-8.07143,-5.07778,-2.99365,-4.91245,-3.15898,208.07814,214.59520,232.92281,200.32186,198.26194,196.07719
2024/02/13,203.00000,207.00000,203.00000,206.00000,1239300.00000,203.60000,206.92857,214.53333,1.35647,4.52713,9.18598,4.40000,5.78571,6.26667,4.80000,6.21429,6.73333,1.17878,-0.44874,-3.97763,36.36364,34.88372,50.42735,-10.93333,-9.51852,-1.41481,-8.76803,-2.16530,-7.60476,-4.13757,-3.46720,-4.12271,-3.48205,206.31293,215.98283,232.90529,200.88707,197.87431,196.16137
2024/02/09,202.00000,206.00000,201.00000,202.00000,687100.00000,204.20000,207.85714,214.50000,2.48193,5.47536,9.21864,5.40000,5.85714,6.36667,6.00000,6.21429,6.80000,-1.07738,-2.81787,-5.82751,50.00000,26.82927,48.24561,-10.30000,-8.68519,-1.61481,-8.22670,-2.07330,-6.64286,-3.07884,-3.56402,-3.25219,-3.39066,209.16387,218.80787,232.93728,199.23613,196.90642,196.06272
2024/02/08,204.00000,206.00000,201.00000,203.00000,778000.00000,204.20000,209.21429,214.63333,2.48193,6.16648,9.06452,5.60000,5.92857,6.53333,6.20000,6.28571,6.96667,-0.58766,-2.97030,-5.42010,53.84615,35.55556,47.00855,-10.43333,-7.70741,-2.72593,-7.70838,-2.72495,-5.41905,-1.92963,-3.48942,-2.40453,-3.01452,209.16387,221.54725,232.76238,199.23613,196.88132,196.50429
2024/02/07,203.00000,205.00000,201.00000,203.00000,844000.00000,204.00000,210.14286,214.86667,2.60768,6.13953,8.84961,5.60000,5.92857,6.63333,6.20000,6.35714,7.06667,-0.49020,-3.39905,-5.52280,41.17647,39.58333,45.83333,-10.86667,-6.42222,-4.44444,-7.02714,-3.83952,-4.72381,-0.73810,-3.98571,-1.65090,-3.07291,209.21536,222.42193,232.56588,198.78464,197.86379,197.16745
2024/02/06,208.00000,208.00000,204.00000,204.00000,682900.00000,204.60000,210.85714,215.20000,2.65330,5.84144,8.58060,6.20000,5.92857,6.70000,7.00000,6.42857,7.13333,-0.29326,-3.25203,-5.20446,35.00000,42.85714,46.21849,-10.60000,-5.01111,-5.58889,-6.06726,-4.53274,-4.34286,0.42857,-4.77143,-0.88267,-3.46019,209.90660,222.54003,232.36120,199.29340,199.17426,198.03880
2024/02/05,205.00000,213.00000,204.00000,209.00000,933000.00000,205.80000,211.35714,215.50000,3.37046,5.52407,8.33767,7.40000,6.28571,6.93333,8.00000,6.92857,7.40000,1.55491,-1.11524,-3.01624,52.94118,38.18182,50.00000,-9.70000,-3.69630,-6.00370,-4.93408,-4.76592,-4.14286,1.60847,-5.75132,-0.01762,-4.12523,212.54092,222.40528,232.17533,199.05908,200.30901,198.82467
2024/02/02,202.00000,206.00000,200.00000,202.00000,990300.00000,205.60000,212.28571,215.50000,3.20000,6.11121,8.33767,6.60000,6.07143,6.96667,6.80000,6.57143,7.36667,-1.75097,-4.84522,-6.26450,14.28571,27.45098,50.42017,-9.90000,-2.58148,-7.31852,-3.74260,-6.15740,-3.21429,2.81217,-6.02646,1.01368,-4.22797,212.00000,224.50814,232.17533,199.20000,200.06329,198.82467
2024/02/01,205.00000,207.00000,202.00000,202.00000,789400.00000,207.60000,213.92857,215.46667,3.44093,6.21593,8.39338,6.40000,6.00000,6.96667,6.80000,6.57143,7.36667,-2.69750,-5.57596,-6.25000,11.11111,25.45455,50.00000,-7.86667,-1.40370,-6.46296,-2.20325,-5.66342,-1.53810,3.87884,-5.41693,2.07068,-3.60877,214.48186,226.36043,232.25343,200.71814,201.49672,198.67990
2024/01/31,208.00000,209.00000,202.00000,206.00000,1536200.00000,210.40000,215.85714,215.46667,3.44093,6.40153,8.39338,6.40000,5.92857,6.96667,6.80000,6.50000,7.36667,-2.09125,-4.56651,-4.39356,25.00000,30.18868,50.42017,-5.06667,-0.38889,-4.67778,-0.78739,-4.27928,0.39048,4.63016,-4.23968,2.97287,-2.58239,217.28186,228.66020,232.25343,203.51814,203.05408,198.67990
2024/01/30,208.00000,213.00000,203.00000,210.00000,1708900.00000,212.00000,217.35714,215.43333,2.82843,6.37638,8.43281,6.40000,6.07143,6.96667,6.60000,6.57143,7.33333,-0.94340,-3.38482,-2.52205,23.52941,29.09091,51.72414,-3.43333,0.56296,-3.99630,0.28243,-3.71576,1.92381,5.03915,-3.11534,3.61847,-1.69466,217.65685,230.10989,232.29895,206.34315,204.60439,198.56772
2024/01/29,212.00000,212.00000,207.00000,208.00000,1147700.00000,213.80000,219.00000,215.30000,3.70945,7.18132,8.54849,5.40000,5.64286,6.83333,5.60000,6.14286,7.20000,-2.71282,-5.02283,-3.39062,11.76471,30.35714,50.43478,-1.50000,1.59630,-3.09630,1.21137,-2.71137,3.70000,5.17407,-1.47407,4.04213,-0.34213,221.21889,233.36265,232.39698,206.38111,204.63735,198.20302
2024/01/26,213.00000,215.00000,210.00000,212.00000,583900.00000,216.40000,220.57143,215.26667,3.26190,7.00728,8.57879,5.60000,5.85714,6.93333,5.80000,6.50000,7.30000,-2.03327,-3.88601,-1.51750,38.88889,43.54839,48.73950,1.13333,2.81481,-1.68148,1.88921,-0.75588,5.30476,5.01481,0.28995,4.12766,1.17710,222.92380,234.58600,232.42424,209.87620,206.55686,198.10910
2024/01/25,214.00000,216.00000,211.00000,216.00000,736400.00000,217.20000,221.14286,215.36667,2.48193,6.59932,8.55758,5.60000,6.00000,7.00000,5.80000,6.57143,7.33333,-0.55249,-2.32558,0.29407,58.82353,44.26230,50.00000,1.83333,3.87037,-2.03704,2.07818,-0.24485,5.77619,4.55767,1.21852,3.83339,1.94280,222.16387,234.34150,232.48183,212.23613,207.94422,198.25150
2024/01/24,217.00000,220.00000,213.00000,214.00000,442500.00000,216.60000,221.64286,215.36667,3.00666,6.45431,8.55758,5.40000,6.28571,7.06667,5.80000,6.85714,7.43333,-1.20037,-3.44828,-0.63458,58.82353,41.66667,46.28099,1.23333,4.70000,-3.46667,2.13939,-0.90606,6.27619,3.91587,2.36032,3.34769,2.92850,222.61332,234.55148,232.48183,210.58668,208.73423,198.25150
2024/01/23,221.00000,223.00000,218.00000,219.00000,503400.00000,216.00000,222.35714,215.66667,3.68782,6.11330,8.66154,5.80000,6.42857,6.96667,6.80000,7.00000,7.33333,1.38889,-1.50980,1.54560,43.47826,50.81967,47.05882,0.33333,5.42222,-5.08889,2.36591,-2.03257,6.69048,3.01905,3.67143,2.61556,4.07491,223.37564,234.58374,232.98974,208.62436,210.13054,198.34359
2024/01/22,216.00000,222.00000,216.00000,221.00000,418500.00000,216.60000,222.28571,215.90000,4.31741,6.15779,8.84063,6.00000,6.85714,6.93333,7.00000,7.42857,7.30000,2.03139,-0.57841,2.36220,41.66667,59.42029,47.05882,0.70000,6.12222,-5.42222,2.87405,-2.17405,6.38571,1.81429,4.57143,1.59684,4.78888,225.23481,234.60129,233.58125,207.96519,209.97014,198.21875
2024/01/19,215.00000,219.00000,214.00000,216.00000,435200.00000,217.40000,221.35714,216.13333,5.31413,7.17742,9.06176,5.80000,6.85714,6.86667,7.00000,7.42857,7.23333,-0.64397,-2.42014,-0.06169,21.73913,58.20896,45.21739,1.26667,6.42963,-5.16296,3.41756,-2.15090,5.22381,0.37884,4.84497,0.39962,4.82419,228.02826,235.71198,234.25686,206.77174,207.00231,198.00981
2024/01/18,213.00000,216.00000,212.00000,213.00000,753800.00000,220.00000,220.57143,216.50000,6.92820,8.24374,9.26912,5.60000,7.00000,6.90000,6.60000,7.50000,7.23333,-3.18182,-3.43264,-1.61663,18.18182,55.38462,44.24779,3.50000,6.15926,-2.65926,3.95529,-0.45529,4.07143,-1.15185,5.22328,-0.80643,4.87786,233.85641,237.05890,235.03825,206.14359,204.08396,197.96175
2024/01/17,218.00000,219.00000,210.00000,211.00000,1636700.00000,222.80000,220.07143,216.93333,6.33719,8.87584,9.39835,6.60000,7.42857,7.00000,7.40000,7.85714,7.36667,-5.29623,-4.12204,-2.73510,7.69231,50.74627,40.00000,5.86667,5.24815,0.61852,4.06911,1.79756,3.13810,-2.72487,5.86296,-2.02590,5.16399,235.47438,237.82312,235.73002,210.12562,202.31974,198.13664
2024/01/16,226.00000,228.00000,222.00000,222.00000,555100.00000,227.20000,220.00000,217.73333,3.70945,8.95225,9.86892,5.60000,7.35714,6.90000,5.80000,7.57143,7.16667,-2.28873,0.90909,1.95958,27.77778,57.62712,44.03670,9.46667,3.65926,5.80741,3.61972,5.84695,2.26667,-4.35820,6.62487,-3.31689,5.58356,234.61889,237.90451,237.47117,219.78111,202.09549,197.99550
2024/01/15,227.00000,228.00000,223.00000,225.00000,574500.00000,228.80000,219.35714,218.16667,2.71293,9.10735,10.32177,6.00000,7.35714,6.80000,6.60000,7.57143,7.06667,-1.66084,2.57245,3.13216,60.00000,60.71429,45.28302,10.63333,1.33704,9.29630,2.15798,8.47535,1.19048,-5.98836,7.17884,-4.71278,5.90326,234.22586,237.57185,238.81020,223.37414,201.14244,197.52313
2024/01/12,226.00000,230.00000,226.00000,229.00000,484600.00000,227.80000,218.50000,218.50000,4.35431,9.10063,10.69190,6.40000,7.78571,6.80000,6.80000,8.07143,7.10000,0.52678,4.80549,4.80549,62.50000,67.85714,44.85981,9.30000,-1.25185,10.55185,0.03914,9.26086,0.00000,-7.54074,7.54074,-6.18860,6.18860,236.50862,236.70126,239.88379,219.09138,200.29874,197.11621
2024/01/11,233.00000,236.00000,227.00000,227.00000,835100.00000,226.60000,217.07143,218.86667,4.67333,8.90798,11.22121,7.40000,8.21429,6.83333,7.80000,8.50000,7.13333,0.17652,4.57387,3.71611,56.52174,70.96774,42.99065,7.73333,-3.73333,11.46667,-2.27607,10.00940,-1.79524,-8.99365,7.19841,-7.73575,5.94051,235.94666,234.88738,241.30909,217.25334,199.25548,196.42425
2024/01/10,230.00000,234.00000,230.00000,233.00000,951600.00000,226.00000,215.21429,219.36667,4.77493,9.34405,11.88692,7.40000,8.00000,6.70000,7.80000,8.28571,7.00000,3.09735,8.26419,6.21486,82.60870,77.19298,47.61905,6.63333,-6.11481,12.74815,-4.77842,11.41176,-4.15238,-10.24339,6.09101,-9.22087,5.06849,235.54987,233.90238,243.14051,216.45013,196.52619,195.59282
2024/01/09,222.00000,230.00000,222.00000,230.00000,1190700.00000,223.00000,213.00000,219.53333,4.09878,8.50210,12.10987,8.80000,8.07143,6.73333,9.20000,8.35714,7.03333,3.13901,7.98122,4.76769,86.66667,71.92982,46.60194,3.46667,-8.65926,12.12593,-7.63136,11.09803,-6.53333,-11.23069,4.69735,-10.48800,3.95466,231.19756,230.00420,243.75307,214.80244,195.99580,195.31360
2024/01/05,225.00000,226.00000,219.00000,220.00000,850600.00000,218.60000,211.21429,219.76667,5.71314,7.28186,12.37385,8.40000,8.00000,6.66667,8.40000,8.14286,6.90000,0.64044,4.15962,0.10617,82.60870,64.58333,41.48936,-1.16667,-11.21111,10.04444,-10.40587,9.23920,-8.55238,-12.00000,3.44762,-11.47666,2.92428,230.02629,225.77801,244.51437,207.17371,196.65056,195.01896
2024/01/04,218.00000,227.00000,218.00000,223.00000,1164000.00000,215.60000,210.21429,220.30000,7.76144,6.96090,12.71259,8.40000,7.92857,6.66667,8.40000,8.07143,6.93333,3.43228,6.08223,1.22560,90.47619,67.39130,44.68085,-4.70000,-13.61852,8.91852,-12.71567,8.01567,-10.08571,-12.63439,2.54868,-12.20773,2.12202,231.12289,224.13608,245.72518,200.07711,196.29249,194.87482
2023/12/29,216.00000,225.00000,216.00000,224.00000,1086400.00000,212.20000,209.07143,220.63333,7.49400,6.01741,12.90861,8.60000,7.85714,6.56667,8.60000,8.00000,6.83333,5.56079,7.14042,1.52591,79.16667,58.49057,46.87500,-8.43333,-15.98519,7.55185,-14.71959,6.28625,-11.56190,-13.12011,1.55820,-12.73824,1.17633,227.18800,221.10624,246.45055,197.21200,197.03662,194.81611
2023/12/28,210.00000,219.00000,208.00000,218.00000,1339400.00000,209.40000,208.42857,220.83333,4.63033,4.73157,13.00534,8.40000,7.71429,6.63333,8.40000,7.85714,6.90000,4.10697,4.59219,-1.28302,61.90476,52.08333,46.31579,-11.43333,-18.19259,6.75926,-16.29115,4.85782,-12.40476,-13.44656,1.04180,-13.03232,0.62756,218.66067,217.89171,246.84401,200.13933,198.96543,194.82265
2023/12/27,204.00000,209.00000,203.00000,208.00000,1514900.00000,208.40000,208.28571,221.06667,2.87054,4.46300,13.01520,7.40000,7.42857,6.63333,7.40000,7.64286,7.36667,-0.19194,-0.13717,-5.91074,27.27273,33.33333,31.19266,-12.66667,-19.98889,7.32222,-17.50560,4.83894,-12.78095,-13.64286,0.86190,-13.18921,0.40826,214.14108,217.21171,247.09708,202.65892,199.35971,195.03626
2023/12/26,206.00000,211.00000,204.00000,205.00000,1127100.00000,209.40000,209.35714,222.43333,3.38231,5.85061,13.70568,8.40000,7.28571,6.60000,8.80000,7.50000,7.33333,-2.10124,-2.08120,-7.83755,33.33333,26.66667,29.24528,-13.03333,-21.56667,8.53333,-18.71534,5.68200,-13.07619,-13.72540,0.64921,-13.29128,0.21509,216.16461,221.05836,249.84469,202.63539,197.65593,195.02198
2023/12/25,211.00000,214.00000,204.00000,206.00000,1216500.00000,210.20000,210.85714,223.90000,2.63818,7.09987,14.10993,9.00000,7.07143,6.63333,9.40000,7.28571,7.36667,-1.99810,-2.30352,-7.99464,63.15789,26.08696,28.44037,-13.70000,-22.91481,9.21481,-20.13584,6.43584,-13.04286,-13.69259,0.64974,-13.34505,0.30219,215.47636,225.05688,252.11985,204.92364,196.65740,195.68015
2023/12/22,213.00000,218.00000,210.00000,210.00000,1070700.00000,209.20000,212.42857,225.46667,4.40000,8.20030,14.63497,8.20000,6.64286,6.50000,8.60000,6.85714,7.30000,0.38241,-1.14324,-6.85985,75.00000,30.23256,27.92793,-16.26667,-23.95556,7.68889,-21.74480,5.47813,-13.03810,-13.62063,0.58254,-13.42060,0.38250,218.00000,228.82917,254.73660,200.40000,196.02797,196.19674
2023/12/21,211.00000,217.00000,211.00000,213.00000,919000.00000,207.60000,213.64286,227.10000,5.20000,8.97303,15.52493,7.60000,6.50000,6.50000,8.00000,6.71429,7.30000,2.60116,-0.30090,-6.20872,75.00000,34.14634,27.19298,-19.50000,-24.45185,4.95185,-23.11433,3.61433,-13.45714,-13.51852,0.06138,-13.51623,0.05908,218.00000,231.58892,258.14985,197.20000,195.69679,196.05015
2023/12/20,211.00000,222.00000,211.00000,213.00000,2031800.00000,206.00000,214.57143,228.83333,4.47214,9.51476,16.71144,7.80000,6.57143,6.53333,8.20000,6.92857,7.33333,3.39806,-0.73236,-6.91916,70.58824,28.00000,26.95652,-22.83333,-24.48519,1.65185,-24.01791,1.18458,-14.26190,-13.36614,-0.89577,-13.53100,-0.73091,214.94427,233.60094,262.25621,197.05573,195.54191,195.41045
2023/12/19,201.00000,211.00000,201.00000,209.00000,1798500.00000,204.60000,216.14286,230.60000,2.87054,10.84868,17.71553,6.80000,6.21429,6.30000,6.80000,6.42857,7.03333,2.15054,-3.30469,-9.36687,57.14286,21.73913,24.32432,-26.00000,-24.09259,-1.90741,-24.31406,-1.68594,-14.45714,-13.15608,-1.30106,-13.34827,-1.10887,210.34108,237.84022,266.03106,198.85892,194.44550,195.16894
2023/12/18,198.00000,202.00000,196.00000,201.00000,1573700.00000,204.20000,218.00000,232.50000,2.31517,11.66190,18.34257,6.40000,5.71429,6.16667,6.40000,5.92857,6.93333,-1.56709,-7.79817,-13.54839,0.00000,5.26316,20.00000,-28.30000,-23.22593,-5.07407,-23.89257,-4.40743,-14.50000,-13.01323,-1.48677,-13.07105,-1.42895,208.83033,241.32381,269.18515,199.56967,194.67619,195.81485
2023/12/15,205.00000,205.00000,200.00000,202.00000,1435700.00000,207.00000,220.42857,234.60000,4.33590,11.40623,18.22196,6.60000,5.64286,6.03333,6.60000,6.00000,6.80000,-2.41546,-8.36034,-13.89599,0.00000,4.76190,20.19231,-27.60000,-22.01111,-5.58889,-22.79072,-4.80928,-14.17143,-12.98095,-1.19048,-12.71381,-1.45762,215.67179,243.24103,271.04393,198.32821,197.61612,198.15607
2023/12/14,209.00000,210.00000,203.00000,205.00000,1414200.00000,209.80000,223.14286,236.66667,4.70744,11.21770,17.92081,7.00000,5.64286,6.03333,7.20000,6.00000,6.80000,-2.28789,-8.13060,-13.38028,0.00000,4.87805,22.33010,-26.86667,-20.82963,-6.03704,-21.58840,-5.27827,-13.52381,-12.92963,-0.59418,-12.34941,-1.17440,219.21488,245.57825,272.50829,200.38512,200.70746,200.82504
2023/12/13,208.00000,210.00000,204.00000,206.00000,1374600.00000,213.40000,225.78571,238.56667,6.28013,10.98817,17.47891,6.40000,5.50000,5.93333,6.60000,5.85714,6.70000,-3.46767,-8.76305,-13.65097,0.00000,13.63636,22.33010,-25.16667,-19.55556,-5.61111,-20.26883,-4.89784,-12.78095,-12.89048,0.10952,-12.05581,-0.72514,225.96025,247.76205,273.52448,200.83975,203.80938,203.60885
2023/12/12,215.00000,215.00000,207.00000,207.00000,2001900.00000,217.40000,228.07143,240.46667,6.65132,9.91005,16.92480,6.00000,5.42857,5.93333,6.20000,5.78571,6.70000,-4.78381,-9.23896,-13.91738,0.00000,15.90909,22.54902,-23.06667,-18.23333,-4.83333,-19.04437,-4.02230,-12.39524,-12.83810,0.44286,-11.87452,-0.52072,230.70263,247.89154,274.31627,204.09737,208.25132,206.61706
2023/12/11,217.00000,221.00000,214.00000,215.00000,1054600.00000,221.60000,230.21429,242.33333,5.23832,8.22174,16.20357,5.20000,5.28571,5.90000,5.40000,5.64286,6.66667,-2.97834,-6.60875,-11.27923,7.14286,21.62162,27.55102,-20.73333,-17.15185,-3.58148,-18.03880,-2.69454,-12.11905,-12.71217,0.59312,-11.74434,-0.37470,232.07664,246.65776,274.74047,211.12336,213.77081,209.92620
2023/12/08,221.00000,222.00000,215.00000,216.00000,1682600.00000,224.00000,231.71429,243.80000,4.33590,7.15570,15.64481,5.00000,5.28571,5.80000,5.20000,5.71429,6.56667,-3.57143,-6.78175,-11.40279,14.28571,28.20513,27.27273,-19.80000,-16.35185,-3.44815,-17.36516,-2.43484,-12.08571,-12.44550,0.35979,-11.65067,-0.43505,232.67179,246.02569,275.08961,215.32821,217.40288,212.51039
2023/12/07,225.00000,226.00000,222.00000,223.00000,1674900.00000,226.00000,232.92857,245.30000,1.67332,5.67531,15.05357,5.00000,5.21429,5.76667,5.40000,5.57143,6.50000,-1.32743,-4.26250,-9.09091,12.50000,40.00000,29.03226,-19.30000,-15.72963,-3.57037,-16.75645,-2.54355,-12.37143,-12.03280,-0.33862,-11.54191,-0.82952,229.34664,244.27920,275.40714,222.65336,221.57794,215.19286
2023/12/06,228.00000,230.00000,226.00000,226.00000,654100.00000,228.40000,233.42857,246.60000,3.38231,5.05278,14.75263,5.40000,5.71429,6.13333,5.80000,6.07143,6.86667,-1.05079,-3.18237,-8.35361,15.38462,51.35135,35.05155,-18.20000,-15.41852,-2.78148,-16.12057,-2.07943,-13.17143,-11.48201,-1.68942,-11.33453,-1.83690,235.16461,243.53414,276.10525,221.63539,223.32301,217.09475
